step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
101,CASH_OUT,169.65,C1987210840,9589.79,9420.14,M458719553,81.38,251.03,0,0
359,PAYMENT,129.33,C8689401089,39322.58,39193.25,M219362367,15.79,145.12,0,0
380,PAYMENT,518.04,C1033005205,1.17,0.0,M643754538,170.54,688.58,0,0
221,CASH_OUT,26727.8,C8726505575,900.5,0.0,M732582587,358.75,27086.55,0,0
420,CASH_IN,1296.13,C7282428584,242.19,0.0,C9853471176,1843.8,3139.93,0,0
124,CASH_OUT,11.47,C3144651409,571.52,560.05,M308713895,420.21,431.68,0,0
422,CASH_OUT,814.51,C1608058462,9001.98,8187.47,M631675975,468.32,1282.83,0,0
231,CASH_OUT,144.06,C1559500683,314.58,170.52,M747014421,651.26,795.32,0,0
690,CASH_OUT,61.43,C1085621712,6069.7,6008.27,M971352281,598.22,659.65,0,0
63,CASH_OUT,1648.64,C1155999449,159279.34,157630.7,M667307388,8576.5,10225.14,0,0
485,CASH_OUT,470.77,C1649401503,355.81,0.0,M833717471,38.35,509.12,0,0
628,PAYMENT,58264.22,C1897516797,637.44,0.0,M437501602,44353.04,102617.26,0,0
703,CASH_OUT,321.0,C9487526525,602.71,281.71,M818445248,12249.02,12570.02,0,0
574,CASH_IN,256.61,C4111984334,428256.36,427999.75,C8676204656,5118.93,5375.54,0,0
483,CASH_OUT,4421.78,C7800117595,314.1,0.0,M835275047,48.95,4470.73,0,0
519,CASH_OUT,421.55,C7117774558,43257.27,42835.72,M201715945,281.09,702.64,0,0
155,CASH_OUT,48.69,C2403741905,1002.49,953.8,M696329839,64.57,113.26,0,0
92,CASH_IN,69.3,C2078409576,1678.53,1609.23,C2535826984,48.05,117.35,0,0
526,PAYMENT,209.17,C8717220900,8697.6,8488.43,M814876931,201.47,410.64,0,0
455,CASH_IN,1503.09,C6228653973,431.91,0.0,C3640323586,286.04,1789.13,0,0
741,CASH_OUT,5137.16,C8529481054,12788.53,7651.37,M803230327,162.63,5299.79,0,0
598,CASH_IN,2006.0,C2130184393,548.94,0.0,C7720208068,435.03,2441.03,0,0
645,CASH_OUT,1256.47,C8711159591,75.84,0.0,M415963979,3198.67,4455.14,0,0
510,CASH_OUT,3618.27,C8661663277,13929.1,10310.83,M677527348,2720.02,6338.29,0,0
183,PAYMENT,1397.37,C1313880566,5043.21,3645.84,M157237797,1045.82,2443.19,0,0
386,PAYMENT,66.26,C6009480545,253.34,187.08,M873731790,329.33,395.59,0,0
574,TRANSFER,259.43,C2645210896,19572.68,19313.25,C5178663158,150.6,410.03,0,0
731,CASH_OUT,143.96,C1705314496,93.6,0.0,M634516739,842.76,986.72,0,0
405,DEBIT,5036.93,C9914074701,3156.49,0.0,M548605898,4743.52,9780.45,0,0
246,PAYMENT,59.79,C5207714447,15.93,0.0,M621063801,10681.56,10741.35,0,0
742,PAYMENT,62.16,C6026284349,414.39,352.23,M945250121,17.13,79.29,0,0
591,CASH_OUT,566.72,C4373583094,133.55,0.0,M258952390,329.2,895.92,0,0
661,CASH_OUT,19111.42,C7938139545,47.08,0.0,M296843336,43.81,19155.23,0,0
650,TRANSFER,1754.22,C7592007490,1165.94,0.0,C9336659758,10.41,1764.63,0,0
471,PAYMENT,3240.08,C8294379150,2515.27,0.0,M367878810,7125.07,10365.15,0,0
423,PAYMENT,44.1,C1707047418,5099.94,5055.84,M819228010,9194.39,9238.49,0,0
65,DEBIT,1537.02,C3975012691,1101.25,0.0,M812068379,246.81,1783.83,0,0
13,CASH_OUT,43.71,C8038922961,3220.06,3176.35,M962867128,127.96,171.67,0,0
213,PAYMENT,1740.4,C3657701428,66.17,0.0,M143061833,157.23,1897.63,0,0
242,CASH_IN,17.43,C6864316428,121.43,104.0,C6414210294,4.92,,0,0
493,CASH_OUT,204.74,C8107220665,1048.86,844.12,M807187076,6181.52,6386.26,0,0
213,CASH_OUT,6.64,C4631768928,122.7,116.06,M505003667,121.11,127.75,0,0
693,PAYMENT,68.76,C7795838737,1111.94,1043.18,M455175222,227.23,295.99,0,0
338,PAYMENT,23.35,C4103284948,215.94,192.59,M734314845,851.76,875.11,0,0
173,CASH_IN,1483.81,C5716416036,737.81,0.0,C2557448895,2.43,1486.24,0,0
672,CASH_OUT,487.25,C4731678893,17.1,0.0,M503562241,421.39,908.64,0,0
164,TRANSFER,158.37,C6813804331,15.17,0.0,C6793675085,560.07,718.44,0,0
465,CASH_OUT,509.92,C8752641770,182.62,0.0,M148604612,100.81,610.73,0,0
497,PAYMENT,76.56,C1135595539,39.77,0.0,M366591420,82605.81,82682.37,0,0
700,PAYMENT,767.95,C7304686664,1.55,0.0,M898757521,19.61,,0,0
395,CASH_OUT,345.35,C2091395062,3664.44,3319.09,M314653612,1326.27,1671.62,0,0
703,CASH_OUT,38630.15,C9052854946,12435.7,0.0,M297176562,30.5,38660.65,0,0
308,CASH_IN,10583.25,C2777436023,9778.97,0.0,C9274380419,799.81,11383.06,0,0
183,CASH_IN,2646.83,C6832103828,764.41,0.0,C6519932695,25.49,2672.32,0,0
629,CASH_OUT,723.89,C6711016602,726.5,2.61,M162167051,4221.01,4944.9,0,0
510,PAYMENT,935.16,C3912737784,1405.56,470.4,M933905948,963.78,1898.94,0,0
708,PAYMENT,4826.03,C3359440486,213.46,0.0,M158011909,6.8,4832.83,0,0
546,CASH_OUT,717.87,C7621116667,10.95,0.0,M532168855,573.58,1291.45,0,0
564,PAYMENT,811.86,C2932932939,21347.41,20535.55,M126522197,109.59,921.45,0,0
624,CASH_IN,127.36,C9075531279,1136.68,1009.32,C5191315999,271.85,399.21,0,0
594,CASH_OUT,102.04,C5675520839,974.79,872.75,M796704380,6.23,108.27,0,0
227,DEBIT,325.56,C7280587919,496.84,171.28,M286730420,13289.55,13615.11,0,0
733,CASH_OUT,2.16,C2687747192,4837.21,4835.05,M402447385,36.45,38.61,0,0
436,PAYMENT,380.64,C4218760249,816.33,435.69,M448531418,222.39,603.03,0,0
422,PAYMENT,248.56,C5139501895,322.64,74.08,M701395910,44.47,293.03,0,0
554,PAYMENT,2340.36,C4225140452,473.86,0.0,M628581154,215.99,2556.35,0,0
21,PAYMENT,4671.66,C3814669425,1289.82,0.0,M136428769,304.51,4976.17,0,0
554,CASH_OUT,69069.01,C6107015048,61.46,0.0,M620249882,326.25,69395.26,0,0
397,CASH_IN,1285.73,C5196500761,37630.48,36344.75,C9071444374,13553.39,14839.12,0,0
625,CASH_IN,546.78,C3234642998,240.39,0.0,C7195694095,313.03,859.81,0,0
105,CASH_OUT,130.02,C4064706300,150.21,20.19,M161853342,21719.94,21849.96,0,0
192,CASH_IN,49.51,C9762080504,426.32,376.81,C4325135224,11.69,61.2,0,0
17,CASH_OUT,2510.95,C4834040504,10645.55,8134.6,M254085605,7915.77,10426.72,0,0
120,CASH_IN,381.88,C9812330916,560.45,178.57,C8936410353,4733.89,5115.77,0,0
393,CASH_OUT,943.72,C4722566477,20141.18,19197.46,M423537697,6221.18,7164.9,0,0
425,CASH_OUT,418.69,C7929462834,480.98,62.29,M788522368,83921.95,84340.64,0,0
129,CASH_OUT,441.13,C9781177711,31.44,0.0,M525842760,0.71,441.84,0,0
130,PAYMENT,625.43,C5424549014,135.99,0.0,M594137827,2.25,627.68,0,0
572,PAYMENT,938.39,C9597306041,197.3,0.0,M531293931,465.09,1403.48,0,0
560,PAYMENT,2647.68,C6538240114,5549.44,2901.76,M515702444,2.16,2649.84,0,0
29,CASH_OUT,34.31,C1233786145,348.71,314.4,M366998399,2.73,37.04,0,0
97,PAYMENT,1302.66,C4939439912,57.32,0.0,M330522387,226.01,1528.67,0,0
10,PAYMENT,30.68,C4496862159,29.4,0.0,M934790892,117.65,148.33,0,0
242,PAYMENT,1640.65,C8491740152,11.26,0.0,M370449360,4.29,1644.94,0,0
232,CASH_OUT,765.44,C5675729872,834065.87,833300.43,M862192043,84.87,850.31,0,0
284,CASH_OUT,346.12,C9270804007,168.44,0.0,M194742409,2623.89,2970.01,0,0
715,CASH_IN,374.27,C9092161833,3317.05,2942.78,C5617505642,1338.76,1713.03,0,0
726,CASH_OUT,530.51,C7831401131,53.69,0.0,M602084604,2565.42,3095.93,0,0
200,CASH_OUT,3575.88,C1978141778,23602.33,20026.45,M467181181,124.16,3700.04,0,0
79,CASH_OUT,2995.61,C8878936659,128.56,0.0,M966422119,8132.05,11127.66,0,0
173,PAYMENT,2370.36,C7783070586,117811.77,115441.41,M239429580,38180.95,40551.31,0,0
467,PAYMENT,27.31,C1730520188,151728.99,151701.68,M982855416,654.71,682.02,0,0
581,PAYMENT,1277.19,C6213329039,67.45,0.0,M797827064,127.11,1404.3,0,0
416,CASH_OUT,3.33,C9526374758,24284.61,24281.28,M668486584,367.47,370.8,0,0
449,CASH_IN,5.69,C5221540591,119791.27,119785.58,C6017349483,17.81,23.5,0,0
87,CASH_OUT,3819.5,C2962608579,19.95,0.0,M983302671,169.99,3989.49,0,0
101,CASH_IN,22.33,C2569614777,26.63,4.3,C5005985191,1868.93,1891.26,0,0
8,PAYMENT,281.96,C4529228025,5.86,0.0,M209097872,976.22,1258.18,0,0
200,PAYMENT,6692.1,C2794692720,104.66,0.0,M681271847,1390.87,8082.97,0,0
505,CASH_OUT,1296.64,C7253161284,88.78,0.0,M448648774,6.99,1303.63,0,0
87,CASH_OUT,845.56,C3885365174,475.81,0.0,M745378657,2294.49,3140.05,0,0
43,PAYMENT,361.82,C6387237779,45.07,0.0,M516686188,102.3,464.12,0,0
385,PAYMENT,518.94,C7749361218,6181.61,5662.67,M469513782,230.05,748.99,0,0
621,CASH_OUT,115.54,C1107521323,1183.44,1067.9,M989083929,65.32,180.86,0,0
435,TRANSFER,154.6,C9038823719,3168.37,3013.77,C9750683381,17629.82,17784.42,0,0
408,TRANSFER,479.59,C7042201225,14385.42,13905.83,C3850837347,14.68,494.27,0,0
483,PAYMENT,642.14,C1718411790,2116.92,1474.78,M252070313,312.26,954.4,0,0
664,TRANSFER,294.22,C4417999028,626.6,332.38,C5107809371,14.91,309.13,0,0
17,CASH_OUT,4.61,C6155190754,140.7,136.09,M356771328,4514.14,4518.75,0,0
645,CASH_OUT,9225.7,C2693998130,10340.12,1114.42,M492126597,556.44,9782.14,0,0
148,CASH_OUT,2629.56,C3434714744,2156.26,0.0,M681469686,25.84,2655.4,0,0
277,PAYMENT,268.25,C6841284121,1894.94,1626.69,M738434343,492.26,760.51,0,0
232,CASH_OUT,2798.55,C6063889898,241.51,0.0,M623370787,50.96,2849.51,0,0
366,TRANSFER,196.95,C2744159579,2322.87,2125.92,C1974584304,3248.96,3445.91,0,0
228,CASH_OUT,761.34,C5914492138,155.39,0.0,M748249870,64503.68,65265.02,0,0
651,CASH_OUT,8.62,C7701773587,2380.4,2371.78,M821028288,14.57,23.19,0,0
436,CASH_IN,674.16,C9353998899,565.68,0.0,C9438728533,13384.31,14058.47,0,0
399,CASH_OUT,229.83,C5631084365,6560.91,6331.08,M219013718,8568.64,8798.47,0,0
211,CASH_OUT,623.98,C8906761030,39.6,0.0,M111581885,177.02,801.0,0,0
391,PAYMENT,12329.83,C1388674148,1235.12,0.0,M863693126,2399.79,14729.62,0,0
499,CASH_OUT,389.1,C1270372923,6355.19,5966.09,M429629473,743.85,1132.95,0,0
540,CASH_OUT,161.58,C1919599923,1321.37,1159.79,M943499786,362.51,524.09,0,0
563,CASH_OUT,165.2,C7650950099,31.32,0.0,M830794319,119.65,284.85,0,0
491,PAYMENT,23.75,C7543691967,170.49,146.74,M677613806,2326.66,2350.41,0,0
442,TRANSFER,905.51,C7997657951,26057.97,25152.46,C7948945288,108.17,1013.68,0,0
261,CASH_IN,1174.81,C1757575688,918.8,0.0,C8295244859,4887.14,6061.95,0,0
350,CASH_OUT,459.82,C1145081788,141.43,0.0,M928413601,46.92,506.74,0,0
352,PAYMENT,2539.73,C2394857677,25225.06,22685.33,M391796894,74882.81,77422.54,0,0
520,PAYMENT,2588.45,C4463703618,52795.02,50206.57,M156845598,23.47,2611.92,0,0
320,TRANSFER,463.9,C6326029160,57.58,0.0,C5846306194,478128.99,478592.89,0,0
138,CASH_OUT,1301.13,C9380191373,311.86,0.0,M339850924,167.11,1468.24,0,0
550,PAYMENT,31112.4,C8076159433,463.62,0.0,M298378018,2820.97,33933.37,0,0
623,CASH_IN,77.94,C8206535938,4158.95,4081.01,C8427875497,4758.29,4836.23,0,0
368,TRANSFER,1893.78,C3281590357,698.6,0.0,C3755933917,635.28,2529.06,0,0
220,CASH_OUT,479.93,C6505416934,1489.32,1009.39,M591322610,6708.06,7187.99,0,0
337,CASH_OUT,3266.56,C3820271027,761.21,0.0,M542288111,89.6,3356.16,0,0
223,CASH_OUT,82.52,C4958702220,268264.43,268181.91,M588351766,,101.2,0,0
648,CASH_OUT,602.18,C3273433444,4599.89,3997.71,M669459014,458.98,1061.16,0,0
360,PAYMENT,103.63,C8050846345,526.36,422.73,M607757717,2788.74,2892.37,0,0
329,PAYMENT,11.78,C3524538578,547.5,535.72,M641994531,93.87,105.65,0,0
463,PAYMENT,6692.72,C6466611229,3579.06,0.0,M924577190,825.44,7518.16,0,0
561,CASH_OUT,169.2,C6466032285,100.7,0.0,M170769755,15.15,184.35,0,0
382,CASH_OUT,74.82,C3804586501,2154.53,2079.71,M353999042,753.32,828.14,0,0
590,CASH_OUT,127.26,C6583171255,1633.03,1505.77,M365220133,137.44,264.7,0,0
617,CASH_OUT,15504.39,C9943937593,126.27,0.0,M459585579,639.26,16143.65,0,0
169,CASH_IN,5547.24,C5816184187,3.37,0.0,C8264135574,541.11,6088.35,0,0
217,CASH_OUT,260.76,C6530379221,14.26,0.0,M768811517,38.26,299.02,0,0
378,CASH_OUT,2259.16,C9838440154,617.83,0.0,M627928198,582.47,2841.63,0,0
119,PAYMENT,46.96,C4430757503,10588.75,10541.79,M161146644,108.59,155.55,0,0
190,PAYMENT,1149.5,C9556991266,356.73,0.0,M292142507,,5219.28,0,0
370,PAYMENT,170.52,C2770034433,9556.77,9386.25,M586312781,4191.97,4362.49,0,0
149,CASH_IN,965.07,C4758157986,438.48,0.0,C9417412230,674.43,1639.5,0,0
676,CASH_OUT,25.85,C6841519619,79.22,53.37,M365388612,512.82,538.67,0,0
652,CASH_IN,122.7,C7794382898,44.89,0.0,C2879475346,2604.0,2726.7,0,0
488,CASH_OUT,580.46,C1218551555,108.15,0.0,M400458584,4301.14,4881.6,0,0
374,CASH_OUT,568.31,C7357338808,1559.07,990.76,M611733768,19670.69,20239.0,0,0
693,TRANSFER,21.64,C2625798603,978.47,956.83,C3692128307,217.85,239.49,0,0
160,CASH_OUT,57.76,C4512141802,589.68,531.92,M956472412,17.38,75.14,0,0
351,PAYMENT,940.9,C8182936226,654.33,0.0,M712413674,4465.37,5406.27,0,0
288,CASH_OUT,744.0,C2418059762,17371.78,16627.78,M430495314,21048.47,21792.47,0,0
288,PAYMENT,1496.62,C6483239846,120443.79,118947.17,M858875406,481.56,1978.18,0,0
226,CASH_IN,590.17,C1695463701,173.37,0.0,C9705101205,356.7,946.87,0,0
523,CASH_IN,49.09,C5128913326,685.21,636.12,C7486129629,,22071.91,0,0
522,CASH_IN,198.8,C9790877473,51.76,0.0,C3050641085,27.2,226.0,0,0
273,PAYMENT,1166.83,C2317643512,1057.48,0.0,M374013957,190.08,1356.91,0,0
402,CASH_OUT,54.42,C2230898507,499.06,444.64,M347909900,82.32,136.74,0,0
183,PAYMENT,42.43,C8378666736,1875.57,1833.14,M803930039,433.32,475.75,0,0
665,CASH_IN,220.09,C1194670704,9855.23,9635.14,C9495102185,5381.19,5601.28,0,0
488,CASH_OUT,694.3,C3525989019,53.29,0.0,M719215654,17.99,712.29,0,0
124,PAYMENT,10.12,C9422047022,644.59,634.47,M410355309,5338.03,5348.15,0,0
626,CASH_IN,248.39,C3698807312,548.69,300.3,C4835057536,50.4,298.79,0,0
414,PAYMENT,1138.1,C2634488965,1631.02,492.92,M302678109,1215.22,2353.32,0,0
725,CASH_OUT,1687.02,C2633294682,36354.66,34667.64,M698205642,1.35,1688.37,0,0
172,CASH_IN,54.19,C3332708561,215.68,161.49,C5577332132,2.41,56.6,0,0
288,CASH_OUT,848.85,C1936821371,5028.97,4180.12,M275345188,276.46,1125.31,0,0
435,CASH_OUT,2943.6,C5740304085,71717.8,68774.2,M293028596,9600.21,12543.81,0,0
686,PAYMENT,1357.51,C5463685379,132.31,0.0,M631732450,5674.72,7032.23,0,0
113,PAYMENT,177.01,C8268417195,1584.65,1407.64,M495281933,7.59,184.6,0,0
122,CASH_IN,3.42,C7515053836,1550.52,1547.1,C9390806679,6453.07,6456.49,0,0
544,CASH_OUT,613.19,C4169358995,42.93,0.0,M623040535,1503.53,2116.72,0,0
222,CASH_OUT,9481.78,C1502503999,4665.33,0.0,M389455775,1205.95,10687.73,0,0
631,CASH_OUT,2096.71,C6094274653,18156.42,16059.71,M835761764,122436.36,124533.07,0,0
39,TRANSFER,1824.69,C5693204090,206.44,0.0,C8765152801,84.67,1909.36,0,0
497,PAYMENT,565.07,C3861898191,531.6,0.0,M549136244,4600.74,5165.81,0,0
233,CASH_OUT,2424.95,C9228069327,13.91,0.0,M791204471,444.17,2869.12,0,0
530,CASH_OUT,739.89,C2900520657,15214.12,14474.23,M610352201,23527.2,24267.09,0,0
149,CASH_OUT,12.27,C5208528247,9541.49,9529.22,M598198445,964.98,977.25,0,0
397,PAYMENT,2399.84,C9752657985,100.54,0.0,M373713101,110.17,2510.01,0,0
661,CASH_OUT,72.08,C6675695597,133.49,61.41,M935104214,78.56,150.64,0,0
638,PAYMENT,461.49,C4958733657,405.7,0.0,M167317535,721.8,1183.29,0,0
302,PAYMENT,1769.4,C4182543489,27722.52,25953.12,M889961659,55.71,1825.11,0,0
360,CASH_IN,90.17,C7122290219,915.61,825.44,C2618430667,0.28,90.45,0,0
238,PAYMENT,56.21,C2638379008,1602.68,1546.47,M389977896,10828.92,10885.13,0,0
647,PAYMENT,1047.69,C5550171872,1603.23,555.54,M992878881,6833.59,7881.28,0,0
663,CASH_OUT,43.51,C6048101692,33918.44,33874.93,M267282734,404.73,448.24,0,0
236,CASH_IN,274.35,C5901881030,431.48,157.13,C8005547912,2384.46,2658.81,0,0
736,CASH_IN,3853.54,C6287367743,781.19,0.0,C6850521255,2735.92,6589.46,0,0
203,CASH_OUT,10435.67,C7847880943,20659.25,10223.58,M918382086,458.81,10894.48,0,0
256,TRANSFER,11.44,C9250282141,20108.71,20097.27,C1105677305,5.14,16.58,0,0
598,CASH_OUT,260.49,C1860987868,80.58,0.0,M979608631,959.21,1219.7,0,0
662,CASH_OUT,5115.85,C5478195349,8.45,0.0,M226347029,211.61,5327.46,0,0
235,CASH_OUT,181.96,C6365735229,1077.07,895.11,M145924879,61431.19,61613.15,0,0
345,CASH_IN,1966.03,C6266683361,5523.52,3557.49,C6149735173,2095.98,4062.01,0,0
534,PAYMENT,2286.08,C5204352037,2410.75,124.67,M878084468,2116.72,4402.8,0,0
466,CASH_IN,118.87,C8538469249,237.42,118.55,C5457240576,16631.05,16749.92,0,0
541,CASH_OUT,950.74,C8394121224,115824.17,114873.43,M102646017,532.46,1483.2,0,0
213,PAYMENT,1073.76,C9853647865,75.83,0.0,M681017306,58768.58,59842.34,0,0
463,PAYMENT,2490.83,C8246784477,36.25,0.0,M513111755,31.25,2522.08,0,0
436,CASH_IN,15.64,C7394494864,19657.57,19641.93,C8759311041,304.47,320.11,0,0
283,CASH_OUT,5354.36,C4358632506,383.47,0.0,M482245924,11499.75,16854.11,0,0
562,CASH_OUT,1593.55,C5860532691,76605.17,75011.62,M492115913,18.7,1612.25,0,0
607,CASH_OUT,42.07,C5453007155,587.64,545.57,M209899408,167.03,209.1,0,0
463,CASH_IN,312.43,C1228273281,415.6,103.17,C9295835008,1357.85,,0,0
407,PAYMENT,2155.28,C2639752084,3795.55,1640.27,M757409235,1528.0,3683.28,0,0
88,PAYMENT,46.8,C3540977260,9297.51,9250.71,M370686993,81.6,128.4,0,0
44,PAYMENT,63.49,C4261166687,243137.8,243074.31,M208531336,15406.69,15470.18,0,0
461,TRANSFER,418.73,C8555913391,9461.8,9043.07,C4682685068,33.3,452.03,0,0
278,CASH_IN,168.6,C2224210779,15957.67,15789.07,C2678078828,700.57,869.17,0,0
683,CASH_IN,666.29,C5082979663,257.92,0.0,C6907167979,77.7,743.99,0,0
421,CASH_OUT,2092.08,C2543565135,12054.73,0.0,M258924837,4.01,4.01,1,0
701,CASH_OUT,695.4,C2944497893,5239.57,4544.17,M624438051,70.38,765.78,0,0
353,TRANSFER,395.2,C3871050279,256.33,0.0,C8721804386,183.02,183.02,1,0
696,PAYMENT,2111.36,C7647391689,35.2,0.0,M117703215,15.81,2127.17,0,0
515,CASH_OUT,327.08,C9714505383,114.74,0.0,M639929440,8988.29,9315.37,0,0
703,PAYMENT,90.79,C2463885722,301.43,210.64,M270041511,618.37,709.16,0,0
630,TRANSFER,4066.6,C7560950119,674.53,0.0,C8373156863,844.07,4910.67,0,0
19,PAYMENT,3.2,C6737401213,7077.8,7074.6,M615518374,324.31,327.51,0,0
23,PAYMENT,458.55,C4553624356,11698.93,11240.38,M372908263,305.82,764.37,0,0
413,CASH_IN,195.03,C6539401624,86859.11,86664.08,C2066835928,1676.59,,0,0
30,PAYMENT,63.69,C9152751929,3184.74,3121.05,M374673607,116.89,180.58,0,0
108,CASH_OUT,733.01,C5223887158,29.0,0.0,M112202077,1.41,734.42,0,0
367,DEBIT,1011.74,C2695420072,115.33,0.0,M345153084,3.91,1015.65,0,0
281,TRANSFER,76.86,C3886572869,618.36,541.5,C4323924544,881.1,957.96,0,0
128,CASH_IN,24.73,C8103755781,15943.11,15918.38,C1569812712,197.92,222.65,0,0
229,PAYMENT,29.61,C8897040943,5188.24,5158.63,M217500848,308575.69,308605.3,0,0
111,CASH_OUT,15160.9,C3089673901,164.41,0.0,M328666004,3845.53,19006.43,0,0
136,TRANSFER,18909.09,C2221615124,67.76,0.0,C1444288468,1089.91,19999.0,0,0
362,CASH_OUT,427.99,C3639811280,224.57,0.0,M519001895,6.97,434.96,0,0
186,CASH_IN,25.97,C7887438112,49.76,23.79,C1675784716,77.79,103.76,0,0
656,TRANSFER,301.66,C9023815968,813.14,511.48,C3072223673,4761.76,5063.42,0,0
584,PAYMENT,4.95,C7462149416,3335.34,3330.39,M526863709,674.19,679.14,0,0
129,CASH_IN,757.0,C5219249726,2297.93,1540.93,C8633044810,37.98,794.98,0,0
261,CASH_IN,55.25,C7479854295,334.34,279.09,C4311345446,20.91,76.16,0,0
515,CASH_OUT,35.86,C5667586016,1176.66,1140.8,M606394286,1555.39,1591.25,0,0
449,PAYMENT,2850.55,C6785818851,41.85,0.0,M491716076,82.4,2932.95,0,0
104,CASH_OUT,296.34,C2778898822,197.46,0.0,M658051236,127.43,423.77,0,0
483,PAYMENT,2278.7,C3957249074,2386.58,107.88,M911619750,245.53,2524.23,0,0
224,CASH_OUT,4508.96,C5541124244,303900.63,299391.67,M638206073,12892.89,17401.85,0,0
491,PAYMENT,337.37,C2778022521,31810.95,31473.58,M988060274,,559.97,0,0
473,CASH_IN,399.29,C4506795508,41.62,0.0,C9321778321,13456.13,13855.42,0,0
10,TRANSFER,3349.43,C5742989074,9053.71,5704.28,C4848987857,152.76,3502.19,0,0
405,CASH_OUT,137.34,C1492838969,1700.11,1562.77,M109340426,10.83,148.17,0,0
302,PAYMENT,4061.34,C9797374703,1823.13,0.0,M169246185,207.04,4268.38,0,0
231,PAYMENT,7.05,C3831544769,647259.14,647252.09,M822567045,396.3,403.35,0,0
731,TRANSFER,198.42,C1233191905,325.9,127.48,C6170618729,,205.55,0,0
66,PAYMENT,586.68,C2402644463,4104.26,3517.58,M726305537,30.71,617.39,0,0
112,CASH_IN,36.23,C1051561542,7488.02,7451.79,C6158724590,,1728.26,0,0
13,TRANSFER,844.78,C1710637860,193.02,0.0,C7132737826,117.07,961.85,0,0
393,PAYMENT,569.3,C7218470260,5.86,0.0,M760516700,3319.32,3888.62,0,0
500,CASH_IN,93.28,C7593150287,39.51,0.0,C1312941316,12.36,105.64,0,0
598,TRANSFER,86.41,C1656823342,2074.32,1987.91,C4859261621,48.95,135.36,0,0
234,TRANSFER,70.52,C8495646837,10308.04,10237.52,C2729347430,2495.67,2566.19,0,0
602,CASH_OUT,17.58,C6106731855,4241.97,4224.39,M516951850,532.06,549.64,0,0
314,PAYMENT,10098.82,C5792518176,4115.55,0.0,M240088706,6.12,10104.94,0,0
566,CASH_IN,264.87,C6727014670,2529.69,2264.82,C5821624041,780.31,1045.18,0,0
12,PAYMENT,26.95,C5247300990,138.89,111.94,M290234754,13975.27,14002.22,0,0
209,PAYMENT,315.89,C1254835311,1023.21,707.32,M309877574,248.44,564.33,0,0
14,CASH_OUT,651.82,C8584137739,5272.1,4620.28,M907770366,98.87,750.69,0,0
633,CASH_OUT,78.56,C4299483065,3561.59,3483.03,M307157560,5452.51,5531.07,0,0
418,PAYMENT,194.54,C3759316429,66069.25,65874.71,M814950679,96.19,,0,0
437,PAYMENT,5475.13,C1620806157,255.84,0.0,M240192357,1621.68,7096.81,0,0
377,PAYMENT,39.03,C7345050839,267.9,228.87,M743954500,194.54,233.57,0,0
20,PAYMENT,126.06,C3687128344,189.37,63.31,M273029224,28.4,154.46,0,0
587,PAYMENT,7.31,C2606383192,1.18,0.0,M202005931,96.39,103.7,0,0
735,PAYMENT,15468.51,C6157064814,5091.15,0.0,M188203966,1.45,15469.96,0,0
70,PAYMENT,1504.65,C9017329685,1108.29,0.0,M190185850,2917.52,4422.17,0,0
211,PAYMENT,365.36,C1550348715,596.37,231.01,M758469137,2137.95,2503.31,0,0
101,PAYMENT,95.95,C1400102117,142.86,46.91,M406073767,729.27,825.22,0,0
698,CASH_OUT,86.83,C5885212104,4354.8,4267.97,M892394835,91.06,177.89,0,0
132,PAYMENT,235.53,C1110142651,1145.18,909.65,M234961477,2839.28,3074.81,0,0
623,PAYMENT,1088.22,C9537382853,52150.16,51061.94,M235051997,1911.61,2999.83,0,0
381,PAYMENT,48.08,C8866414073,1165.07,1116.99,M285652465,2887.35,2935.43,0,0
132,CASH_OUT,159.77,C9709061665,3126.13,2966.36,M195786620,1067.14,1226.91,0,0
20,CASH_IN,2240.65,C3083934815,55831.65,53591.0,C7746562929,223.46,2464.11,0,0
536,CASH_OUT,10079.57,C5135355003,480.22,0.0,M350908944,230.49,10310.06,0,0
227,TRANSFER,1196.37,C8919420154,370.81,0.0,C5229009432,2.63,1199.0,0,0
154,CASH_OUT,107.29,C6320015994,38810.44,38703.15,M789589803,18.8,126.09,0,0
742,TRANSFER,295.89,C1667120187,22.25,0.0,C9080048618,1194.0,1489.89,0,0
469,PAYMENT,920.18,C1595194311,573.04,0.0,M718400255,18588.66,19508.84,0,0
405,PAYMENT,225.21,C4429461911,538.88,313.67,M123653316,3186.03,3411.24,0,0
202,CASH_OUT,1675.17,C9173507709,132.85,0.0,M333070458,216.99,1892.16,0,0
38,CASH_OUT,93.68,C8204191462,4109.09,4015.41,M136659243,52.04,145.72,0,0
188,CASH_OUT,10163.56,C1910736135,263.68,0.0,M789579439,2248.72,12412.28,0,0
57,CASH_OUT,338.65,C7082315735,1427.07,1088.42,M404238008,633.79,972.44,0,0
20,PAYMENT,114.18,C5614368167,106.52,0.0,M868079855,51.65,165.83,0,0
273,CASH_OUT,1317.13,C2245174473,2238.76,921.63,M425990000,709.86,2026.99,0,0
119,CASH_IN,56.92,C1007784169,198629.54,198572.62,C5298662889,2674.06,2730.98,0,0
583,CASH_OUT,542.31,C8384110544,962.02,419.71,M786706338,7.33,549.64,0,0
