step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,hour_of_day,day_of_week,is_weekend,balance_diff_orig,balance_diff_dest,zero_balance_after,amount_to_balance,balance_mismatch,dest_type,is_extreme_amount,amount_capped,risk_score,risk_tier,type_encoded
625,PAYMENT,152166.65,C3402531759,298.53,0.0,M959253894,853.21,153019.86,0,0,1,5,1,298.53,152166.65,1,508.018062,1,Merchant,0,137329.64042000036,60.0,High,1
253,PAYMENT,169.8,C5261391692,6183.7,6013.9,M695999262,588.55,758.35,0,0,13,3,0,169.8,169.8,0,0.027455,0,Merchant,0,169.8,0.69,Low,1
692,PAYMENT,1315.69,C3670026568,51.06,0.0,M803585184,4525.17,5840.86,0,0,20,0,0,51.06,1315.69,1,25.27257,1,Merchant,0,1315.69,60.0,High,1
719,CASH_OUT,121.85,C7002412980,768.22,646.37,M465569219,27340.63,27462.48,0,0,23,1,0,121.85,121.85,0,0.158407,0,Merchant,0,121.85,18.96,Low,0
303,PAYMENT,909.2,C7583620745,637.84,0.0,M452898373,277.87,1187.07,0,0,15,5,1,637.84,909.2,1,1.423205,1,Merchant,0,909.2,60.0,High,1
639,TRANSFER,313.83,C1238240128,985.22,671.39,C4116320072,162.17,476.0,0,0,15,5,1,313.83,313.83,0,0.318215,0,Customer,0,313.83,22.96,Low,3
56,PAYMENT,245.35,C8311373891,2122.88,1877.53,M358499965,151835.46,152080.81,0,0,8,2,0,245.35,245.35,0,0.11552,0,Merchant,0,245.35,2.89,Low,1
726,CASH_IN,117.03,C3248054073,5097.34,4980.31,C6953673241,28526.18,28643.21,0,0,6,2,0,117.03,117.03,0,0.022955,0,Customer,0,117.03,0.57,Low,2
526,PAYMENT,541.9,C9702893343,7789.62,7247.72,M493772758,971.28,1513.18,0,0,22,0,0,541.9,541.9,0,0.069558,0,Merchant,0,541.9,1.74,Low,1
474,CASH_IN,2148.11,C7614109534,464.12,0.0,C1257862793,9403.28,11551.39,0,0,18,5,1,464.12,2148.11,1,4.6184,1,Customer,0,2148.11,60.0,High,2
28,TRANSFER,57.39,C9717243443,751.01,693.62,C2690275019,23786.33,23843.72,0,0,4,1,0,57.39,57.39,0,0.076315,0,Customer,0,57.39,16.91,Low,3
78,CASH_OUT,366.08,C4474803660,2636.98,2270.9,M742611998,234.64,600.72,0,0,6,3,0,366.08,366.08,0,0.138773,0,Merchant,0,366.08,18.47,Low,0
216,PAYMENT,1081.68,C6442292964,1720.47,638.79,M607725647,4664.22,5745.9,0,0,0,2,0,1081.68,1081.68,0,0.628347,0,Merchant,0,1081.68,15.71,Low,1
386,PAYMENT,1580.95,C5668552287,4567.7,2986.75,M139214015,634.06,2215.01,0,0,2,2,0,1580.95,1580.95,0,0.346039,0,Merchant,0,1580.95,8.65,Low,1
365,PAYMENT,16748.36,C7934410916,3375.27,0.0,M699618742,682.1,17430.46,0,0,5,1,0,3375.27,16748.36,1,4.96061,1,Merchant,0,16748.36,60.0,High,1
666,CASH_OUT,1283.51,C7666775556,139.81,0.0,M289763196,3102.35,4385.86,0,0,18,6,1,139.81,1283.51,1,9.115191,1,Merchant,0,1283.51,75.0,High,0
526,CASH_IN,181.26,C7239460308,118909.37,118728.11,C7877649073,33521.65,33702.91,0,0,22,0,0,181.26,181.26,0,0.001524,0,Customer,0,181.26,0.04,Low,2
699,CASH_OUT,129.54,C2667296703,1106.76,977.22,M436056213,1656.99,1786.53,0,0,3,1,0,129.54,129.54,0,0.116939,0,Merchant,0,129.54,17.92,Low,0
312,PAYMENT,126.4,C3985229555,6306.02,6179.62,M248481323,4314.47,4440.87,0,0,0,6,1,126.4,126.4,0,0.020041,0,Merchant,0,126.4,0.5,Low,1
7,PAYMENT,113.07,C4286089870,5046.59,4933.52,M278222404,4240.58,4353.65,0,0,7,0,0,113.07,113.07,0,0.022401,0,Merchant,0,113.07,0.56,Low,1
3,CASH_OUT,621.09,C5313897984,2164.22,1543.13,M115612679,11636.55,12257.64,0,0,3,0,0,621.09,621.09,0,0.286848,0,Merchant,0,621.09,22.17,Low,0
623,CASH_IN,935.52,C5722546156,2112.95,1177.43,C4244997594,1889.51,2825.03,0,0,23,4,0,935.52,935.52,0,0.442546,0,Customer,0,935.52,11.06,Low,2
363,CASH_IN,2098.73,C2017796414,11140.39,9041.66,C7700516955,799.8,2898.53,0,0,3,1,0,2098.73,2098.73,0,0.188372,0,Customer,0,2098.73,4.71,Low,2
508,PAYMENT,1525.37,C9070037780,651.5,0.0,M443722471,189.12,1714.49,0,0,4,0,0,651.5,1525.37,1,2.337732,1,Merchant,0,1525.37,60.0,High,1
274,PAYMENT,4876.65,C1472505070,7623.62,2746.97,M312944593,2312.17,7188.82,0,0,10,4,0,4876.65,4876.65,0,0.639593,0,Merchant,0,4876.65,15.99,Low,1
506,CASH_OUT,105.86,C9901779826,3850.89,3745.03,M276621689,171.03,276.89,0,0,2,0,0,105.86,105.86,0,0.027483,0,Merchant,0,105.86,15.69,Low,0
739,CASH_IN,10646.31,C2399974821,20732.89,10086.58,C3202393532,569.41,11215.72,0,0,19,2,0,10646.31,10646.31,0,0.513474,0,Customer,0,10646.31,12.84,Low,2
15,CASH_OUT,114.51,C3714896129,317.03,202.52,M800846762,34.17,148.68,0,0,15,0,0,114.51,114.51,0,0.36006,0,Merchant,0,114.51,24.0,Low,0
192,PAYMENT,809.05,C8121525850,1353.94,544.89,M998939958,89676.09,90485.14,0,0,0,1,0,809.05,809.05,0,0.597111,0,Merchant,0,809.05,14.93,Low,1
631,CASH_IN,273.28,C2519124286,129.27,0.0,C1269390738,29.12,302.4,0,0,7,5,1,129.27,273.28,1,2.097797,1,Customer,0,273.28,60.0,High,2
485,CASH_OUT,384.6,C5910213416,17578.48,17193.88,M201036085,1836.67,2221.27,0,0,5,6,1,384.6,384.6,0,0.021878,0,Merchant,0,384.6,15.55,Low,0
28,CASH_IN,1547.78,C3016304353,172.75,0.0,C1234592079,64.38,0.0,0,0,4,1,0,172.75,-64.38,1,8.908086,1,Customer,0,1547.78,60.0,High,2
714,CASH_OUT,22.72,C4176417405,2515.24,2492.52,M284584446,14.53,37.25,0,0,18,1,0,22.72,22.72,0,0.009029,0,Merchant,0,22.72,15.23,Low,0
39,TRANSFER,76.6,C1508898424,352.75,276.15,C3103406457,1505.43,1582.03,0,0,15,1,0,76.6,76.6,0,0.216537,0,Customer,0,76.6,20.41,Low,3
273,CASH_OUT,1805.25,C8132531026,19014.6,17209.35,M965044916,19566.69,21371.94,0,0,9,4,0,1805.25,1805.25,0,0.094935,0,Merchant,0,1805.25,17.37,Low,0
231,PAYMENT,401.7,C4318235723,947.35,545.65,M304058894,66.82,468.52,0,0,15,2,0,401.7,401.7,0,0.423578,0,Merchant,0,401.7,10.59,Low,1
86,CASH_OUT,241.47,C6840717477,5585.06,5343.59,M987738368,2004.03,2245.5,0,0,14,3,0,241.47,241.47,0,0.043227,0,Merchant,0,241.47,16.08,Low,0
474,CASH_IN,42.87,C6520423111,73.0,30.13,C1106400482,41684.94,41727.81,0,0,18,5,1,42.87,42.87,0,0.579324,0,Customer,0,42.87,14.48,Low,2
126,PAYMENT,244.88,C8156478537,226.33,0.0,M978721099,142618.08,142862.96,0,0,6,5,1,226.33,244.88,1,1.077201,1,Merchant,0,244.88,60.0,High,1
537,CASH_OUT,1574.82,C5977157345,5002.05,3427.23,M821304251,0.0,1806.53,0,0,9,1,0,1574.82,1806.53,0,0.314772,0,Merchant,0,1574.82,22.87,Low,0
145,PAYMENT,130.72,C2766564978,27650.01,27519.29,M644605317,419.54,550.26,0,0,1,6,1,130.72,130.72,0,0.004727,0,Merchant,0,130.72,0.12,Low,1
525,PAYMENT,6174.15,C7270242309,4085.43,0.0,M224704764,635.44,6809.59,0,0,21,0,0,4085.43,6174.15,1,1.510891,1,Merchant,0,6174.15,60.0,High,1
212,PAYMENT,3476.46,C9672558371,423988.68,420512.22,M687043518,2921.0,6397.46,0,0,20,1,0,3476.46,3476.46,0,0.008199,0,Merchant,0,3476.46,0.2,Low,1
25,CASH_IN,200.32,C6533357943,7932.31,7731.99,C7711476744,307.92,508.24,0,0,1,1,0,200.32,200.32,0,0.02525,0,Customer,0,200.32,0.63,Low,2
580,PAYMENT,122.89,C5729970946,1141.45,1018.56,M668347955,2438.19,2561.08,0,0,4,3,0,122.89,122.89,0,0.107567,0,Merchant,0,122.89,2.69,Low,1
394,CASH_OUT,1.6,C1039247464,491.52,489.92,M241298136,414.12,415.72,0,0,10,2,0,1.6,1.6,0,0.003249,0,Merchant,0,1.6,15.08,Low,0
67,CASH_OUT,46.82,C9785421745,103019.23,102972.41,M563671093,72.76,119.58,0,0,19,2,0,46.82,46.82,0,0.000454,0,Merchant,0,46.82,15.01,Low,0
233,PAYMENT,41.4,C9371954935,8255.37,8213.97,M364423397,1467.78,1509.18,0,0,17,2,0,41.4,41.4,0,0.005014,0,Merchant,0,41.4,0.13,Low,1
109,PAYMENT,23.06,C9331127222,302.3,279.24,M830109006,114.07,137.13,0,0,13,4,0,23.06,23.06,0,0.07603,0,Merchant,0,23.06,1.9,Low,1
146,PAYMENT,375.42,C5787960381,211.2,0.0,M470446133,40.14,415.56,0,0,2,6,1,211.2,375.42,1,1.76918,1,Merchant,0,375.42,60.0,High,1
111,CASH_OUT,753.07,C9947656241,208.65,0.0,M360556927,484.73,0.0,0,0,15,4,0,208.65,-484.73,1,3.592034,1,Merchant,0,753.07,75.0,High,0
228,PAYMENT,15203.95,C9705067167,3936.82,0.0,M959940515,62.44,15266.39,0,0,12,2,0,3936.82,15203.95,1,3.861007,1,Merchant,0,15203.95,60.0,High,1
111,TRANSFER,460.81,C1272998256,24.65,0.0,C6997372260,195.69,656.5,0,0,15,4,0,24.65,460.81,1,17.965302,1,Customer,0,460.81,75.0,High,3
470,CASH_OUT,6.91,C9977198941,305.71,298.8,M571239664,5449.58,5456.49,0,0,14,5,1,6.91,6.91,0,0.022529,0,Merchant,0,6.91,15.56,Low,0
34,PAYMENT,90.42,C6724913641,2307.26,2216.84,M859809704,108.01,198.43,0,0,10,1,0,90.42,90.42,0,0.039172,0,Merchant,0,90.42,0.98,Low,1
623,CASH_IN,1368.03,C2613418674,1175.01,0.0,C4781754484,23.49,1391.52,0,0,23,4,0,1175.01,1368.03,1,1.163281,1,Customer,0,1368.03,60.0,High,2
369,CASH_IN,342.81,C8561924119,351.61,8.8,C5757453962,2061.56,2404.37,0,0,9,1,0,342.81,342.81,0,0.972207,0,Customer,0,342.81,24.31,Low,2
595,CASH_OUT,2238.71,C1601069977,6229.56,3990.85,M872870957,7411.18,9649.89,0,0,19,3,0,2238.71,2238.71,0,0.359311,0,Merchant,0,2238.71,23.98,Low,0
554,PAYMENT,144.39,C4680939154,6150.38,6005.99,M516155038,159.36,303.75,0,0,2,2,0,144.39,144.39,0,0.023473,0,Merchant,0,144.39,0.59,Low,1
425,CASH_IN,4040.3,C8404355496,638.32,0.0,C6811517412,13760.92,17801.22,0,0,17,3,0,638.32,4040.3,1,6.319683,1,Customer,0,4040.3,60.0,High,2
613,CASH_OUT,659.88,C2102102168,290.45,0.0,M122639786,1984.44,2644.32,0,0,13,4,0,290.45,659.88,1,2.264128,1,Merchant,0,659.88,75.0,High,0
518,PAYMENT,694.34,C6085082418,9522.78,8828.44,M700476532,17510.62,18204.96,0,0,14,0,0,694.34,694.34,0,0.072906,0,Merchant,0,694.34,1.82,Low,1
692,CASH_OUT,544.52,C4055203096,737.45,192.93,M884982561,43.8,588.32,0,0,20,0,0,544.52,544.52,0,0.737382,0,Merchant,0,544.52,33.43,Medium,0
282,PAYMENT,87.33,C8248382744,1135.83,1048.5,M704711470,5.21,92.54,0,0,18,4,0,87.33,87.33,0,0.076819,0,Merchant,0,87.33,1.92,Low,1
320,PAYMENT,359.83,C7385923518,7762.94,7403.11,M536660960,1753.64,2113.47,0,0,8,6,1,359.83,359.83,0,0.046346,0,Merchant,0,359.83,1.16,Low,1
738,CASH_IN,725.98,C4317093913,70.1,0.0,C9859453564,460.84,1186.82,0,0,18,2,0,70.1,725.98,1,10.210689,1,Customer,0,725.98,60.0,High,2
443,CASH_OUT,24.5,C5171315358,300.18,275.68,M208431663,840.07,864.57,0,0,11,4,0,24.5,24.5,0,0.081347,0,Merchant,0,24.5,17.03,Low,0
315,PAYMENT,473.04,C2957235829,571.18,98.14,M670483971,1352.55,1825.59,0,0,3,6,1,473.04,473.04,0,0.826733,0,Merchant,0,473.04,20.67,Low,1
741,PAYMENT,4581.38,C5283338285,129039.04,124457.66,M204010514,22400.5,26981.88,0,0,21,2,0,4581.38,4581.38,0,0.035504,0,Merchant,0,4581.38,0.89,Low,1
377,PAYMENT,960.68,C5033448893,47.87,0.0,M196781371,90.57,1051.25,0,0,17,1,0,47.87,960.68,1,19.657868,1,Merchant,0,960.68,60.0,High,1
289,CASH_IN,6214.13,C9305128524,1211.3,0.0,C8665350413,31800.68,38014.81,0,0,1,5,1,1211.3,6214.13,1,5.125901,1,Customer,0,6214.13,60.0,High,2
437,PAYMENT,911.83,C7956506794,119.53,0.0,M866235680,129.14,1040.97,0,0,5,4,0,119.53,911.83,1,7.56517,1,Merchant,0,911.83,60.0,High,1
662,TRANSFER,67.0,C1662062432,352583.3,352516.3,C8182947281,1548.98,1615.98,0,0,14,6,1,67.0,67.0,0,0.00019,0,Customer,0,67.0,15.0,Low,3
277,PAYMENT,1961.61,C8055954674,2136.75,175.14,M741973383,1210.76,3172.37,0,0,13,4,0,1961.61,1961.61,0,0.917605,0,Merchant,0,1961.61,22.94,Low,1
710,PAYMENT,41.18,C6691185832,101.21,60.03,M690495778,62.99,104.17,0,0,14,1,0,41.18,41.18,0,0.402896,0,Merchant,0,41.18,10.07,Low,1
582,CASH_IN,265.9,C7641869398,17.9,0.0,C9092197302,1401.79,1667.69,0,0,6,3,0,17.9,265.9,1,14.068783,1,Customer,0,265.9,60.0,High,2
503,CASH_OUT,232.29,C2489429939,5064.56,4832.27,M600117208,37.19,269.48,0,0,23,6,1,232.29,232.29,0,0.045857,0,Merchant,0,232.29,16.15,Low,0
624,CASH_OUT,103.9,C7159540284,1777.21,1673.31,M583302552,3.35,107.25,0,0,0,5,1,103.9,103.9,0,0.05843,0,Merchant,0,103.9,16.46,Low,0
516,CASH_IN,47001.48,C5760574001,5373.95,0.0,C5679974402,4999.55,52001.03,0,0,12,0,0,5373.95,47001.48,1,8.744543,1,Customer,0,47001.48,60.0,High,2
350,PAYMENT,348.87,C4628143811,88.55,0.0,M158662670,5749.7,6098.57,0,0,14,0,0,88.55,348.87,1,3.895812,1,Merchant,0,348.87,60.0,High,1
446,CASH_IN,15064.91,C7063236370,117090.88,102025.97,C9239505376,11.93,15076.84,0,0,14,4,0,15064.91,15064.91,0,0.128659,0,Customer,0,15064.91,3.22,Low,2
350,TRANSFER,802.06,C8688093451,1345.8,543.74,C6596925219,224.62,1026.68,0,0,14,0,0,802.06,802.06,0,0.59553,0,Customer,0,802.06,29.89,Medium,3
607,PAYMENT,78.11,C1084290060,3168.47,3090.36,M162606381,26.76,104.87,0,0,7,4,0,78.11,78.11,0,0.024644,0,Merchant,0,78.11,0.62,Low,1
664,PAYMENT,177.83,C6116209757,5217.68,5039.85,M184239592,2062.07,2239.9,0,0,16,6,1,177.83,177.83,0,0.034076,0,Merchant,0,177.83,0.85,Low,1
137,PAYMENT,373.54,C5784091170,1417.57,1044.03,M888855447,6802.77,7176.31,0,0,17,5,1,373.54,373.54,0,0.263322,0,Merchant,0,373.54,6.58,Low,1
243,CASH_OUT,203.65,C9561287122,28677.98,28474.33,M758308489,46.44,250.09,0,0,3,3,0,203.65,203.65,0,0.007101,0,Merchant,0,203.65,15.18,Low,0
543,CASH_IN,233.25,C8538040526,291.54,58.29,C9743526969,1.78,235.03,0,0,15,1,0,233.25,233.25,0,0.797327,0,Customer,0,233.25,19.93,Low,2
40,CASH_IN,1270.91,C6638048536,14126.5,12855.59,C7343636399,1428.84,2699.75,0,0,16,1,0,1270.91,1270.91,0,0.08996,0,Customer,0,1270.91,2.25,Low,2
229,PAYMENT,837.77,C4814901032,30725.7,29887.93,M548108050,1855.53,2693.3,0,0,13,2,0,837.77,837.77,0,0.027265,0,Merchant,0,837.77,0.68,Low,1
548,CASH_OUT,1603.57,C1272322888,14641.25,13037.68,M435824103,47.02,1650.59,0,0,20,1,0,1603.57,1603.57,0,0.109517,0,Merchant,0,1603.57,17.74,Low,0
223,CASH_OUT,8547.29,C1509492671,39571.5,31024.21,M561249935,117.2,8664.49,0,0,7,2,0,8547.29,8547.29,0,0.215991,0,Merchant,0,8547.29,20.4,Low,0
6,CASH_OUT,157.12,C7074197485,176.64,0.0,M475777349,58.97,58.97,1,0,6,0,0,176.64,0.0,1,0.884485,1,Merchant,0,157.12,72.11,High,0
322,CASH_IN,3743.53,C2285690914,3795.63,52.1,C9680004937,420.61,4164.14,0,0,10,6,1,3743.53,3743.53,0,0.986014,0,Customer,0,3743.53,24.65,Low,2
468,CASH_OUT,6549.89,C5582509253,3113.65,0.0,M622124730,3267.28,9817.17,0,0,12,5,1,3113.65,6549.89,1,2.10293,1,Merchant,0,6549.89,75.0,High,0
732,CASH_IN,5365.8,C8120747124,1322.46,0.0,C3858353423,1142.37,6508.17,0,0,12,2,0,1322.46,5365.8,1,4.054373,1,Customer,0,5365.8,60.0,High,2
75,PAYMENT,11.94,C3458895803,5257.01,5245.07,M207064065,1599.66,1611.6,0,0,3,3,0,11.94,11.94,0,0.002271,0,Merchant,0,11.94,0.06,Low,1
4,CASH_IN,14696.62,C2298289178,22416.43,7719.81,C6513840647,16.65,14713.27,0,0,4,0,0,14696.62,14696.62,0,0.655589,0,Customer,0,14696.62,16.39,Low,2
646,PAYMENT,112.98,C5878321250,180.21,67.23,M713725276,99.58,0.0,0,0,22,5,1,112.98,-99.58,0,0.623476,0,Merchant,0,112.98,15.59,Low,1
118,PAYMENT,10.16,C6841845971,53.64,43.48,M562688770,7752.06,7762.22,0,0,22,4,0,10.16,10.16,0,0.185944,0,Merchant,0,10.16,4.65,Low,1
606,PAYMENT,13991.71,C5928838660,656.86,0.0,M728129612,20.23,14011.94,0,0,6,4,0,656.86,13991.71,1,21.268522,1,Merchant,0,13991.71,60.0,High,1
504,CASH_IN,1126.43,C5237046941,2.2,0.0,C1284418866,50.24,1176.67,0,0,0,0,0,2.2,1126.43,1,352.009375,1,Customer,0,1126.43,60.0,High,2
574,PAYMENT,1223.43,C1922636649,922.01,0.0,M790899751,1972.26,3195.69,0,0,22,2,0,922.01,1223.43,1,1.325479,1,Merchant,0,1223.43,60.0,High,1
441,PAYMENT,207.65,C4292334410,39110.08,38902.43,M103352306,4.26,211.91,0,0,9,4,0,207.65,207.65,0,0.005309,0,Merchant,0,207.65,0.13,Low,1
194,PAYMENT,580.68,C7802942272,31.23,0.0,M312486917,33.51,614.19,0,0,2,1,0,31.23,580.68,1,18.016755,1,Merchant,0,580.68,60.0,High,1
715,CASH_OUT,305.32,C4219362048,385.98,80.66,M851602278,2917.95,3223.27,0,0,19,1,0,305.32,305.32,0,0.788981,0,Merchant,0,305.32,34.72,Medium,0
392,PAYMENT,115.77,C3349907595,63.96,0.0,M615355696,8.9,124.67,0,0,8,2,0,63.96,115.77,1,1.782174,1,Merchant,0,115.77,60.0,High,1
26,TRANSFER,422.41,C8235179719,2956.55,2534.14,C9636468909,59.89,482.3,0,0,2,1,0,422.41,422.41,0,0.142824,0,Customer,0,422.41,18.57,Low,3
435,CASH_OUT,505.87,C2765385723,5388.83,4882.96,M229460142,1833.92,2339.79,0,0,3,4,0,505.87,505.87,0,0.093856,0,Merchant,0,505.87,17.35,Low,0
173,CASH_OUT,28.7,C3813644842,1156.98,1128.28,M667334266,25.09,53.79,0,0,5,0,0,28.7,28.7,0,0.024785,0,Merchant,0,28.7,15.62,Low,0
300,CASH_OUT,450.91,C3357758674,197.92,0.0,M755822407,3425.65,3876.56,0,0,12,5,1,197.92,450.91,1,2.266791,1,Merchant,0,450.91,75.0,High,0
645,PAYMENT,11.3,C6681468189,1764.59,1753.29,M673687930,804.2,815.5,0,0,21,5,1,11.3,11.3,0,0.0064,0,Merchant,0,11.3,0.16,Low,1
326,CASH_OUT,18782.91,C3798884471,24176.98,5394.07,M687423539,210.31,18993.22,0,0,14,6,1,18782.91,18782.91,0,0.77686,0,Merchant,0,18782.91,34.42,Medium,0
410,PAYMENT,328.6,C1865643272,10139.65,9811.05,M241168599,3.5,332.1,0,0,2,3,0,328.6,328.6,0,0.032404,0,Merchant,0,328.6,0.81,Low,1
118,CASH_OUT,47.32,C8755461934,396.56,349.24,M352660901,427.5,474.82,0,0,22,4,0,47.32,47.32,0,0.119026,0,Merchant,0,47.32,17.98,Low,0
724,CASH_OUT,1126.01,C5823297536,487.63,0.0,M219034678,8.0,1134.01,0,0,4,2,0,487.63,1126.01,1,2.304423,1,Merchant,0,1126.01,75.0,High,0
225,CASH_IN,90.61,C8207550279,455.18,364.57,C8396889838,5.46,96.07,0,0,9,2,0,90.61,90.61,0,0.198628,0,Customer,0,90.61,4.97,Low,2
532,CASH_OUT,380.5,C4911858212,3737.1,3356.6,M424642345,1085.27,1465.77,0,0,4,1,0,380.5,380.5,0,0.10179,0,Merchant,0,380.5,17.54,Low,0
113,TRANSFER,1003.25,C7040854827,34.65,0.0,C1998314233,805.07,1808.32,0,0,17,4,0,34.65,1003.25,1,28.141655,1,Customer,0,1003.25,75.0,High,3
140,CASH_OUT,52.81,C1866992362,4258.71,4205.9,M142122649,2.66,55.47,0,0,20,5,1,52.81,52.81,0,0.012398,0,Merchant,0,52.81,15.31,Low,0
559,PAYMENT,19918.79,C1459876378,283.29,0.0,M179983243,202.3,20121.09,0,0,7,2,0,283.29,19918.79,1,70.065039,1,Merchant,0,19918.79,60.0,High,1
1,CASH_OUT,24096.67,C2544460583,565.45,0.0,M541125627,1313.49,25410.16,0,0,1,0,0,565.45,24096.67,1,42.539801,1,Merchant,0,24096.67,75.0,High,0
90,PAYMENT,141.05,C5592643627,176.5,35.45,M358009816,782.03,923.08,0,0,18,3,0,141.05,141.05,0,0.794648,0,Merchant,0,141.05,19.87,Low,1
654,DEBIT,42.66,C4178261337,6823.92,6781.26,M110803858,0.0,706.17,0,0,6,6,1,42.66,706.17,0,0.006251,0,Merchant,0,42.66,0.16,Low,4
320,CASH_IN,139.77,C2006616955,249.18,109.41,C5120458338,211.26,351.03,0,0,8,6,1,139.77,139.77,0,0.558678,0,Customer,0,139.77,13.97,Low,2
550,CASH_OUT,155.54,C3223464132,99.64,0.0,M892777132,5921.73,6077.27,0,0,22,1,0,99.64,155.54,1,1.545509,1,Merchant,0,155.54,75.0,High,0
139,PAYMENT,3717.11,C9292051361,257.79,0.0,M317116963,612.65,4329.76,0,0,19,5,1,257.79,3717.11,1,14.363422,1,Merchant,0,3717.11,60.0,High,1
511,PAYMENT,144.69,C2619663979,73.31,0.0,M772650271,6829.59,6974.28,0,0,7,0,0,73.31,144.69,1,1.947113,1,Merchant,0,144.69,60.0,High,1
259,CASH_OUT,39.51,C3510292283,9454.39,9414.88,M791795138,450.36,489.87,0,0,19,3,0,39.51,39.51,0,0.004179,0,Merchant,0,39.51,15.1,Low,0
673,CASH_OUT,494.3,C3160119213,69.62,0.0,M742022532,23.54,517.84,0,0,1,0,0,69.62,494.3,1,6.999434,1,Merchant,0,494.3,75.0,High,0
690,CASH_IN,20.46,C3831263380,984.23,963.77,C2419285585,623.86,644.32,0,0,18,0,0,20.46,20.46,0,0.020767,0,Customer,0,20.46,0.52,Low,2
10,TRANSFER,3415.2,C1518744337,215.6,0.0,C5543308151,14.01,3429.21,0,0,10,0,0,215.6,3415.2,1,15.767313,1,Customer,0,3415.2,75.0,High,3
261,DEBIT,1339.41,C1830633633,55345.98,54006.57,M998989518,1174.05,2513.46,0,0,21,3,0,1339.41,1339.41,0,0.0242,0,Merchant,0,1339.41,0.6,Low,4
650,CASH_IN,121.54,C7368704437,3157.03,3035.49,C1202066833,46728.56,46850.1,0,0,2,6,1,121.54,121.54,0,0.038486,0,Customer,0,121.54,0.96,Low,2
172,PAYMENT,151.19,C6308697186,227.45,76.26,M405398214,471.78,622.97,0,0,4,0,0,151.19,151.19,0,0.661808,0,Merchant,0,151.19,16.55,Low,1
13,CASH_OUT,663.46,C7158992028,1683.88,1020.42,M457678357,316.02,979.48,0,0,13,0,0,663.46,663.46,0,0.393773,0,Merchant,0,663.46,24.84,Low,0
168,CASH_OUT,44.43,C1125853531,112.9,68.47,M158491095,3856.11,3900.54,0,0,0,0,0,44.43,44.43,0,0.390079,0,Merchant,0,44.43,24.75,Low,0
642,CASH_OUT,83.45,C7990278745,5876.35,5792.9,M341914389,767.4,850.85,0,0,18,5,1,83.45,83.45,0,0.014199,0,Merchant,0,83.45,15.35,Low,0
596,CASH_IN,257.03,C9066642641,1667.82,1410.79,C3857501386,155425.86,155682.89,0,0,20,3,0,257.03,257.03,0,0.154019,0,Customer,0,257.03,3.85,Low,2
321,CASH_IN,28.86,C5499364512,3125.82,3096.96,C9588507772,364.01,392.87,0,0,9,6,1,28.86,28.86,0,0.00923,0,Customer,0,28.86,0.23,Low,2
319,CASH_IN,162.6,C6659780825,101.09,0.0,C5202627410,894.85,1057.45,0,0,7,6,1,101.09,162.6,1,1.592712,1,Customer,0,162.6,60.0,High,2
613,TRANSFER,47.18,C6528656161,34.48,0.0,C8271257326,5369.24,5416.42,0,0,13,4,0,34.48,47.18,1,1.329763,1,Customer,0,47.18,75.0,High,3
329,CASH_IN,6991.14,C9763387510,17.14,0.0,C2060834633,10.45,7001.59,0,0,17,6,1,17.14,6991.14,1,385.399118,1,Customer,0,6991.14,60.0,High,2
550,DEBIT,180.03,C1457751051,20.71,0.0,M214834723,2407.25,2587.28,0,0,22,1,0,20.71,180.03,1,8.292492,1,Merchant,0,180.03,60.0,High,4
419,CASH_OUT,60.72,C9213960853,1126.89,1066.17,M850273424,134.89,195.61,0,0,11,3,0,60.72,60.72,0,0.053835,0,Merchant,0,60.72,16.35,Low,0
606,CASH_IN,1554.48,C4055275671,133859.03,132304.55,C8131720619,189.06,1743.54,0,0,6,4,0,1554.48,1554.48,0,0.011613,0,Customer,0,1554.48,0.29,Low,2
95,PAYMENT,114.78,C7186737658,404.18,289.4,M827657386,2748.51,2863.29,0,0,23,3,0,114.78,114.78,0,0.283282,0,Merchant,0,114.78,7.08,Low,1
581,CASH_OUT,44.48,C4775418569,258.04,213.56,M204611121,71.07,115.55,0,0,5,3,0,44.48,44.48,0,0.171711,0,Merchant,0,44.48,19.29,Low,0
318,TRANSFER,2380.49,C8801976481,957.54,0.0,C5880577373,222.53,2603.02,0,0,6,6,1,957.54,2380.49,1,2.483454,1,Customer,0,2380.49,75.0,High,3
236,CASH_IN,211.39,C4757843216,153.62,0.0,C2408327089,277.04,488.43,0,0,20,2,0,153.62,211.39,1,1.367158,1,Customer,0,211.39,60.0,High,2
334,CASH_OUT,2169.05,C1168165837,44.5,0.0,M118869283,326.25,2495.3,0,0,22,6,1,44.5,2169.05,1,47.671429,1,Merchant,0,2169.05,75.0,High,0
376,CASH_OUT,391.46,C3802533381,213.49,0.0,M864974660,71.38,462.84,0,0,16,1,0,213.49,391.46,1,1.825073,1,Merchant,0,391.46,75.0,High,0
459,PAYMENT,522.38,C3078346277,621.79,99.41,M703429056,1625.53,2147.91,0,0,3,5,1,522.38,522.38,0,0.838774,0,Merchant,0,522.38,20.97,Low,1
137,PAYMENT,1244.34,C7079802519,114520.48,113276.14,M424104784,20.68,1265.02,0,0,17,5,1,1244.34,1244.34,0,0.010866,0,Merchant,0,1244.34,0.27,Low,1
